test_index,matched_train_index,max_cosine_similarity,test_label,matched_train_label,test_text_preview,matched_train_text_preview
414,1548,0.6846518031665988,1,1,"Germany's FDP party leader 'can't imagine' three-way coalition BERLIN (Reuters) - Christian Lindner, leader of Germany s pro-business Free Democratic Party (FDP), distanced himself from a possible three-way coalition with Chancellor Angela Merkel s c",Germany's Greens all but rule out three-way 'Jamaica' coalition BERLIN (Reuters) - Germany s Greens on Saturday all but ruled out a three-way coalition with Chancellor Angela Merkel s conservatives and the pro-business Free Democrats (FDP) after the 
1660,9131,0.6843694100074748,1,1,South Africa's Tutu asks Myanmar's Suu Kyi to help Rohingya JOHANNESBURG (Reuters) - Retired South African cleric and anti-apartheid campaigner Archbishop Desmond Tutu urged Myanmar leader and fellow Nobel Laureate Aung San Suu Kyi on Thursday to int,"Factbox: Quotes on Suu Kyi's handling of Myanmar's Rohingya crisis (Reuters) - Nearly 400,000 Rohingya Muslims have fled to neighboring Bangladesh since a surge in violence in Myanmar s Rakhine state began on Aug 25. The exodus of refugees, sparked b"
1730,1454,0.6839375253821768,1,1,"Egypt-Gaza border opens under PA control for first time in a decade GAZA (Reuters) - The Egypt-Gaza border opened under control of the Western-backed Palestinian Authority for the first time since 2007 on Saturday, raising residents  hopes for easier",Hamas cedes Gaza border crossings to Palestinian Authority control GAZA (Reuters) - The Islamist group Hamas began ceding control of the Gaza Strip s border crossings with Israel and Egypt to U.S.-backed Palestinian President Mahmoud Abbas on Wednesd
1926,11880,0.6838046591963075,1,1,"Democratic Senator Feinstein, 84, 'all in' on re-election WASHINGTON (Reuters) - Democrat Dianne Feinstein, the oldest current U.S. senator, said on Monday she was “all in” to run for re-election next year in her home state of California. In a post o","California Senator Dianne Feinstein to face Democratic challenge in 2018 race (Reuters) - Democrat Kevin de Leon, president of the California State Senate, announced on Sunday he would run for the U.S. Senate in 2018, challenging incumbent Senator Di"
272,1891,0.6832637742289164,1,1,Australia to spend up to $195 million housing refugees after PNG detention center closes SYDNEY (Reuters) - Australia will spend up to A$250 million ($195 million) housing nearly 800 refugees and asylum seekers in Papua New Guinea for the next 12 mon,U.N. refugee commissioner says Australia must stop 'unfolding humanitarian crisis' in PNG SYDNEY (Reuters) - The U.N. High Commissioner for Refugees said Australia must take immediate action to stop an  unfolding humanitarian emergency  that sees 600
3007,18958,0.683219694970636,1,1,"Rohingya Muslims flee as more than 2,600 houses burned in Myanmar's Rakhine COX S BAZAR, Bangladesh (Reuters) - More than 2,600 houses have been burned down in Rohingya-majority areas of Myanmar s northwest in the last week, the government said on Sa","Nearly 400 die as Myanmar army steps up crackdown on Rohingya militants COX S BAZAR, Bangladesh (Reuters) - Nearly 400 people have died in fighting that has rocked Myanmar s northwest for a week, new official data show, making it probably the deadlie"
3581,707,0.6822517793197088,1,1,"China says it respects Mugabe's decision to resign BEIJING (Reuters) - China said on Wednesday that it respects Robert Mugabe s decision to resign as Zimbabwe s president, a week after the African country s army and Mugabe s former political allies m","China says 'friendly policy' toward Zimbabwe won't change BEIJING (Reuters) - China said on Thursday its  friendly policy  toward Zimbabwe would not change, after the military said it had seized power and was holding President Robert Mugabe and his f"
1189,14997,0.6819186160320025,1,1,Trump says Puerto Rico obliterated by Hurricane Maria NEW YORK (Reuters) - President Donald Trump said on Thursday that Hurricane Maria  totally obliterated  the U.S. island territory of Puerto Rico with its electrical grid destroyed. Trump told repo,"Trump praises response to Puerto Rico, says crisis straining budget SAN JUAN, Puerto Rico (Reuters) - U.S. President Donald Trump expressed satisfaction on Tuesday with the federal response to Hurricane Maria s devastation of Puerto Rico, despite cri"
401,5636,0.6818730050210472,1,1,South Korea's Moon says he and Putin share understanding on North Korea SEOUL (Reuters) - South Korea s President Moon Jae-in said on Wednesday he and Russian President Vladimir Putin shared an understanding that resolving the North Korea nuclear iss,"South Korea's Moon seeks Russia's cooperation over cut in North Korea oil supplies: Yonhap SEOUL (Reuters) - South Korea s President Moon Jae-in on Wednesday said a cut in oil supplies to North Korea was inevitable, and he had asked Russia to coopera"
1349,9071,0.6814929269973949,1,1,"Hamas will reverse Trump's Jerusalem move, leader tells Gaza rally GAZA (Reuters) - Tens of thousands of Palestinians including hundreds of gunmen rallied in Gaza on Thursday to mark the 30th anniversary of Hamas s founding and its chief vowed to rev","Israel strikes Hamas targets in Gaza after Palestinian rocket attacks JERUSALEM (Reuters) - The Israeli military said it attacked a Hamas training compound in Gaza on Monday in response to rocket strikes from the Palestinian enclave, which have surge"
1510,22678,0.6811370428105019,1,1,"Kim Jong Nam had nerve agent antidote in bag, Malaysian court told KUALA LUMPUR (Reuters) - Kim Jong Nam, the murdered half-brother of North Korea s leader, had a dozen vials of antidote for lethal nerve agent VX in his sling bag on the day he was po","Airport video shows North Korean embassy official with Kim Jong Nam murder suspects KUALA LUMPUR (Reuters) - A North Korean embassy official and a manager of Air Koryo, the national airline, met suspects wanted for the killing of Kim Jong Nam shortly"
2181,1159,0.6808534704547161,1,1,Mexican opposition leader Anaya to seek presidency in coalition MEXICO CITY (Reuters) - Mexican opposition leader Ricardo Anaya said on Sunday he would seek to win the presidency in a left-right alliance after stepping down as head of the conservativ,Mexico right-left coalition presents bid to run in 2018 election MEXICO CITY (Reuters) - Mexico s newest political force formally emerged on Friday when a right-left coalition presented its official request with the electoral institute to compete in 
1109,13790,0.6807225721008201,1,1,"Lebanese president said Hariri will visit Paris on Saturday: politician BEIRUT (Reuters) - Lebanese President Michel Aoun said on Thursday that Saad al-Hariri will arrive in Paris on Saturday with his family, where he will remain for a few days befor",Lebanese president says PM Hariri phoned to resign from outside country BEIRUT (Reuters) - Lebanese President Michel Aoun s office said on Saturday that Saad al-Hariri had phoned him  from outside Lebanon  to resign as the country s prime minister an
558,2492,0.680314401432882,0,0,"WATCH: John McCain Twice Claims President Obama Is ‘Directly Responsible’ For Orlando Attack Senator John McCain is in damage control mode after he openly accused President Obama of being  directly responsible  for the mass shooting in Orlando, thus ","John McCain’s Opponent Sees Donations Pour In After McCain Blamed Obama For Orlando This is why John McCain really regretted blaming President Obama for the Orlando mass shooting.On Thursday, McCain told reporters in a Senate hallway that President O"
352,9184,0.6802483730068878,1,1,"Vote recount effort races forward despite Trump team rejection WASHINGTON (Reuters) - Donald Trump’s transition team on Monday pushed back against an effort to recount Nov. 8’s presidential election votes, calling the effort “nonsense,” but offering ",Judge lets Wisconsin officials decide how to perform presidential vote recount MILWAUKEE (Reuters) - Local officials in Wisconsin will decide for themselves how to carry out a presidential election recount after a state judge on Tuesday rejected a la
3309,22155,0.6801938069911543,1,1,"Factbox: How U.S. multinationals in Puerto Rico are responding to Hurricane Maria (Reuters) - Hurricane Maria has devastated the U.S. territory of Puerto Rico, another blow to its already precarious economic situation. Puerto Rico s government owes $","Multinationals in Puerto Rico respond to Hurricane Maria (Reuters) - Storm-battered Puerto Rico, with a population of 3.4 million, is still without electricity five days after Hurricane Maria struck with ferocious winds and torrential rains, the most"
3459,27180,0.6798274510372218,1,1,"Togo must introduce two-term limit swiftly to prevent crisis: U.N. DAKAR (Reuters) - Togo must go the way of other West African nations and swiftly limit presidential terms to two if it wants to prevent protests escalating into a political crisis, th",Togo leader must quit now for protests to stop: opposition head DAKAR/LOME (Reuters) - The leader of Togo s main opposition alliance said on Friday that President Faure Gnassingbe must quit power immediately or protests against his family s 50-year r
1780,12664,0.679735177091388,1,1,"China enshrines 'Xi Jinping Thought', key Xi ally to step down BEIJING (Reuters) - China s ruling Communist Party enshrined President Xi Jinping s political thought into its constitution on Tuesday, putting him in the same company as the founder of m","China confirms will amend party constitution, likely to include Xi's theories BEIJING (Reuters) - China s ruling Communist Party has agreed to amend the party constitution, expected to embed President Xi Jinping s political thought, ahead of next wee"
3096,24796,0.6792581093628143,1,1,"Under pressure to act against Kurds, Iraq has limited options BAGHDAD (Reuters) - Iraqi Prime Minister Haider al-Abadi faced calls on Tuesday to take measures ranging from an economic blockade to military action after Kurds voted in a referendum in s","Baghdad piles pressure on Iraqi Kurds to reverse overwhelming independence vote BAGHDAD/ERBIL, Iraq (Reuters) - Baghdad heaped pressure on Iraq s Kurds on Wednesday, demanding they cancel their overwhelming vote for independence while parliament urge"
991,19015,0.6789245840689252,0,0,EX-CIA CHIEF DROPS A TRUTH BOMB: Trump Never Pressured Intelligence Community to Drop Flynn Investigation [VIDEO] EX-CIA Chief John Brennan testified today before the House today and dropped a bomb of truth that President Trump didn t pressure the in,"BOOM! TREY GOWDY Hammers Ex-CIA Chief [Video] Trey Gowdy asked a pointed question of former CIA Director Brennan:  Did you have evidence of a connection between the Trump campaign and Russian state actors?  Brennan replied:  As I said, Mr. Gowdy, I d"
1912,22485,0.6789034738828178,0,0,"Show #137 – SUNDAY WIRE: ‘Eyes on the Matrix’ with ACR’s Hesher and Shawn Helton Episode #137 of SUNDAY WIRE SHOW resumes this Sunday May 29, 2016 as host Patrick Henningsen broadcasts 3 HOURS of LIVE power-packed talk radio on ACR LISTEN LIVE ON THI","Episode #152 – SUNDAY WIRE: ‘From Ground Zero to Syria’ with guests Tom Duggan, Jay Dyer, Shawn Helton Episode #152 of SUNDAY WIRE SHOW resumes this Sunday September 11, 2016 as host Patrick Henningsen broadcasts a 4 HOUR SPECIAL of LIVE power-packed"
1079,13416,0.6782969833026642,1,1,"U.S.-led forces acknowledge killing 61 more civilians in Iraq, Syria WASHINGTON (Reuters) - The U.S.-led coalition fighting Islamic State militants said on Friday it had confirmed another 61 likely civilian deaths caused by its strikes in Iraq and Sy","At least 800 civilians killed by coalition strikes in Iraq, Syria: report BAGHDAD (Reuters) - At least 800 civilians have been killed in strikes in Iraq and Syria by the U.S.-led coalition fighting Islamic State since the campaign began in 2014, acco"
1674,456,0.6779672639588054,1,1,Police suspect car bomb that killed Maltese reporter was triggered from boat VALLETTA (Reuters) - Maltese investigators believe a man charged with murdering an anti-corruption journalist set off the car bomb which killed her via SMS from a cabin crui,"Three charged in Malta for murder of anti-corruption journalist VALLETTA (Reuters) - A magistrate on Tuesday charged three men with murder over a car-bomb blast that killed anti-corruption journalist Daphne Caruana Galizia, court officials said. Caru"
1516,203,0.6778821676167702,1,1,"Factbox: Trump on Twitter (July 27) - NY Times, Republican Senators, Healthcare The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Re","Factbox: Trump on Twitter (Sept 18) - U.S. Air Force, CIA The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters has not edited t"
487,9191,0.677532410095225,1,1,Trump says U.S. Senate candidate Moore should leave race if allegations true WASHINGTON (Reuters) - President Donald Trump finds the sexual misconduct allegations against U.S. Senate candidate Roy Moore “troubling” and thinks he should leave the race,"Senate Republicans ask Moore to withdraw as new accuser steps forward WASHINGTON (Reuters) - U.S. Senate Majority Leader Mitch McConnell led a chorus of establishment Republicans on Monday urging Roy Moore, the party’s Senate candidate in Alabama, to"
1279,13311,0.6775126753350206,0,0,"Bill O’Reilly Hilariously Reminds Rick Santorum That He Is No Longer Relevant (VIDEO) Rick Santorum has been whining about not getting attention from the media, so Bill O Reilly hilarious broke the news to the conservative extremist candidate that no","Yes, Rick Santorum Asked People To ‘Google’ Him Despite The Frothy Definition Of His Name (TWEETS) During Thursday night s undercard debate on Fox Business Channel, candidate Rick Santorum, who s somehow still in the race, asked viewers for a very sp"
3671,12969,0.6767178290383382,1,1,"Belgian judge to decide on warrant for ex-Catalan leader on Dec. 14: lawyer BRUSSELS (Reuters) - A Belgian judge will decide on the exercising of a European arrest warrant for ousted Catalan leader Carles Puigdemont on Dec. 14, his lawyers said on Mo","Belgian judge defers ruling on warrant for ex-Catalan leader: lawyer BRUSSELS (Reuters) - A Belgian judge made no ruling on Friday on a European arrest warrant issued by Spain for ousted Catalan leader Carles Puigdemont, his lawyer said after a court"
3339,3504,0.6765500876130869,1,1,Democrats to sue Arizona officials over primary voting problems PHOENIX (Reuters) - The Democratic National Committee will file a federal lawsuit over the actions of Arizona election officials during the presidential primary that caused long waits at,Democrats settle with Arizona officials in suit over primary voting problems (Reuters) - The Democratic National Committee on Friday said it settled part of a federal lawsuit over the actions of Arizona poll officials during the presidential primary 
3638,18819,0.6757834753533737,1,1,"U.S. House passes sanctions on Iran-backed Hezbollah WASHINGTON (Reuters) - The U.S. House of Representatives on Wednesday backed new sanctions on Lebanon’s Iran-backed Hezbollah militia, part of an effort to take a tough line against Tehran without ","U.S. House passes ballistic missile sanctions on Iran WASHINGTON (Reuters) - The U.S. House of Representatives voted nearly unanimously on Thursday for new sanctions on Iran’s ballistic missile program, part of an effort to clamp down on Tehran witho"
2095,8537,0.6757086577177508,0,0,"Trump Throws A Hissy Fit At His Golf Course As Criticism Over Puerto Rico Response Grows The people of Puerto Rico, who are American citizens, are dying. Yet Donald Trump is whining from his golf course like he s the victim.It has been ten days since",WATCH: Trump Blames Puerto Ricans For Recovery Effort Problems While Giving Himself An A+ Donald Trump insulted the people of Puerto Rico just as he was getting ready to travel there to inspect the devastation caused by two Category 5 hurricanes.As a
2336,25403,0.6754900849428244,1,1,Clinton told FBI Colin Powell suggested she use private email: NYT WASHINGTON (Reuters) - Democratic U.S. presidential nominee Hillary Clinton told federal investigators that former Secretary of State Colin Powell suggested she use a personal email a,"Judge orders State Department to review 14,900 Clinton emails WASHINGTON (Reuters) - A judge ordered the U.S. State Department on Monday to review for possible release 14,900 of Hillary Clinton’s emails and attachments that the FBI found when investi"
3653,12203,0.6753584308925079,1,1,"Trump to name Goldman executive Cohn to key economic post BATON ROUGE, La. (Reuters) - U.S. President-elect Donald Trump will likely ask a senior Goldman Sachs banker to coordinate economic policy across his administration, turning again to Wall Stre",Goldman's Cohn eyed for top Trump budget post: transition official NEW YORK (Reuters) - President-elect Donald Trump is considering Goldman Sachs Group Inc President and Chief Operating Officer Gary Cohn to head the White House budget office or to fi
265,14318,0.674765554650456,1,1,"Puerto Rico needs urgent Congress action: U.S. Treasury, Health chiefs (Reuters) - The secretaries of the U.S. Treasury and Health and Human Services called for fast congressional action to help Puerto Rico out of its economic mess, and said a bipart","Congress should consider help for Puerto Rico's disabled: Task force (Reuters) - The U.S. Congress should consider overhauling its system of benefits for disabled people in Puerto Rico, who get almost no government help, according to a new report by "
3085,13614,0.6746926063404254,1,1,"Trump could privatize nation's air traffic controllers WASHINGTON (Reuters) - The chances that the federal government could hand off the U.S. air traffic control system to private management are increasing, say advocates who report they are getting s",Senators challenge Trump plan to privatize air traffic control WASHINGTON (Reuters) - The United States’ top transportation official on Wednesday promoted the Trump administration’s proposed privatization of the air traffic control system in the face
2648,17009,0.6742349647738259,0,0,Family Values Republican Bill O’Reilly Loses Custody Of His Kids Fox News host Bill O Reilly finally lost a years-long battle with his own children over his right to have custody of them. A New York appeals court put an end to the protracted family b,"O’Reilly Sues Ex-Wife He Allegedly Assaulted For $10 Million – For ‘Cheating’ After She Left Him Bill O Reilly is a real piece of work. On his show, he often passes judgment on those he believes aren t upholding what he considers  family values , whi"
3509,7255,0.6740811463997907,1,1,"In a first, Myanmar's 'ethnic cleansing' unites Suu Kyi's party, army and public YANGON (Reuters) - If there s one thing that unites Aung San Suu Kyi s party, the army that once tried to crush her, and the majority of people in mostly Buddhist Myanma","Suu Kyi silence on Myanmar ethnic cleansing charge draws cool response NAYPYITAW, Myanmar/UNITED NATIONS (Reuters) - Myanmar leader Aung San Suu Kyi on Tuesday condemned rights abuses in Rakhine state and said violators would be punished, but she did"
1395,15146,0.6738336967123176,1,1,U.S. Senate panel backs Huntsman to be Trump's ambassador to Russia WASHINGTON (Reuters) - The U.S. Senate Foreign Relations Committee unanimously backed former Utah Governor Jon Huntsman to be President Donald Trump’s first ambassador to Russia on T,"Trump choice for Russia ambassador: 'No question' Russia meddled WASHINGTON (Reuters) - Former Utah Governor Jon Huntsman, President Donald Trump’s nominee to be ambassador to Russia, said on Tuesday there was “no question” Moscow meddled in the 2016"
3119,9598,0.6736765907970235,0,0,"WHOA! WATCH Former Teen Hollywood Actor: “I Can Tell You The #1 Problem In Hollywood Was and IS and ALWAYS Will Be Pedophilia” Are we finally watching the end times for Hollywood celebrities, who have been worshipped like golden idols by Americans wh",WATCH: FORMER CHILD ACTOR Tried To Call Out Powerful Hollywood Pedophiles on The View…Barbara Walters and Female Co-Host Shamed Him: “You’re damaging an entire industry!” Child actor Corey Feldman appeared on The View in 2013 to talk about his book t
2916,24356,0.6736398031110573,1,1,"'Is this the Trump we know?' South Koreans wax sanguine after Trump visit SEOUL (Reuters) - By the time Donald Trump departed Seoul on Wednesday, the sometimes bellicose American president seemed to have mollified South Koreans who had been bracing f","At North Korea's doorstep, Trump warns of U.S. power while also striking conciliatory note SEOUL (Reuters) - President Donald Trump on Tuesday warned North Korea he was prepared to use the full range of U.S. military power to stop any attack, but in "
2106,20726,0.673493574676174,0,0,"Someone Snapped The BEST Photo Of Trump Ever, And The Internet Will Never Let Him Forget It (TWEETS) You can probably expect Donald Trump to roll out some new rules regarding photographers and helicopters soon after a photo someone snapped of him boa","Twitter Just Tore Trump To Shreds After His Horrible Holocaust Statement (TWEETS) If you didn t know, Friday was Holocaust Remembrance Day   a day in which we remember the victims of a man who was very much like our current President*. Surprisingly, "
2435,22183,0.6733987494873536,1,1,"Ousted Catalan leader says will not return to Spain to testify MADRID (Reuters) - Dismissed Catalan leader Carles Puigdemont said on Wednesday he would ignore a court order to return to Spain to answer charges over the region s push for independence,",Spanish judge orders custody for Catalan leaders pending trial MADRID (Reuters) - A Spanish judge ordered nine Catalan secessionist leaders to be held in custody on Thursday pending a potential trial over the region s independence push. The lawyer fo
3900,26216,0.6732392681502166,1,1,"At least 138 people killed by earthquake in Mexico MEXICO CITY (Reuters) - At least 138 people were killed by a powerful earthquake that struck central Mexico on Tuesday, the nation s civil protection agency said. The highest death toll was in Morelo","At least 93 dead in Mexico after quake :officials MEXICO CITY (Reuters) - At least 93 people were killed when a powerful earthquake struck central Mexico on Tuesday, officials said. The state of Morelos, just south of Mexico City, saw the highest dea"
3863,19352,0.673161338082031,1,1,"German police say Potsdam explosive package not 'terrorism' BERLIN (Reuters) - German authorities investigating the delivery of a package containing powerful firecrackers, wires and nails to a pharmacy near a Christmas market in the city of Potsdam s",German police check more suspicious parcels after Potsdam explosive package BERLIN (Reuters) - German police on Monday investigated further suspicious mail packages found around the country as they tried to catch an extortionist who sent a defective 
1406,20926,0.6731586174275969,1,1,"Greens say no support for Macron's EZ budget idea in German talks BERLIN (Reuters) - None of the German parties involved in exploratory coalition talks support French President Emmanuel Macron s idea to create a separate budget for the euro zone, a n","German coalition talks deal early blow to Macron on Europe BERLIN (Reuters) - German parties exploring a coalition government have dealt an early blow to French President Emmanuel Macron s hopes for more expansive fiscal policies from Berlin, backing"
1196,4640,0.6730343522380706,0,0,"WATCH: Angry White Actors Have Silent Meltdown As Meryl Streep Wipes The Floor With Trump As Meryl Streep delivered a smack down for the ages aimed at Donald Trump, conservative actors Mel Gibson and Vince Vaughn could be seen sitting together silent","Ron Howard’s Defense Of Meryl Streep To A Twitter Troll Will Make Your Day (TWEETS) By now you have seen, or at least heard about Meryl Streep s speech at the Golden Globes where she went after Donald Trump without even needing to say his name. If yo"
3355,12203,0.6726535771371482,1,1,Trump taps Goldman Sachs executive Cohn for key economic post WASHINGTON (Reuters) - U.S. President-elect Donald Trump on Monday said he would appoint Goldman Sachs Group Inc President and Chief Operating Officer Gary Cohn to head the White House Nat,Goldman's Cohn eyed for top Trump budget post: transition official NEW YORK (Reuters) - President-elect Donald Trump is considering Goldman Sachs Group Inc President and Chief Operating Officer Gary Cohn to head the White House budget office or to fi
1185,8819,0.6724771632378974,1,1,"South Korea's Moon says North Korea missile capability seems improved SEOUL (Reuters) - South Korea s President Moon Jae-in said on Wednesday North Korea s missile technology seems to have improved, following the launch of what appeared to be an inte","South Korea's Moon condemns missile launch, says provocation had been anticipated SEOUL (Reuters) - South Korea s President Moon Jae-in said on Wednesday he strongly condemns North Korea s latest ballistic missile launch, noting it had been anticipat"
2887,2535,0.6723194715524676,1,1,"U.S. agency to recommend scaling back some national monuments WASHINGTON (Reuters) - U.S. Interior Secretary Ryan Zinke said on Thursday he has sent recommendations from his review of more than two dozen national monuments to President Donald Trump, ",Trump administration to review dozens of U.S. national monuments WASHINGTON (Reuters) - U.S. President Donald Trump on Wednesday will order a review of national monuments created over the past 20 years with an aim toward rescinding or resizing some o
849,8823,0.6714539600238147,1,1,"Damascus shelling kills three before truce agreed BEIRUT (Reuters) - Shelling killed three people in the last major rebel stronghold near Damascus on Tuesday, a war monitor said, shortly before the UN Syria envoy said the government had agreed a ceas","Rebel area near Damascus hit by heavy shelling despite two-day truce BEIRUT (Reuters) - Dozens of mortar bombs landed on the last major rebel stronghold near the Syrian capital Damascus on Wednesday, a war monitor and a witness said on Wednesday, des"
88,19019,0.6708747357131076,1,1,"In break with decades of U.S. policy, Trump to recognize Jerusalem as Israel's capital WASHINGTON (Reuters) - President Donald Trump will announce on Wednesday that the United States recognizes Jerusalem as the capital of Israel and will move its emb","Trump likely to recognize Jerusalem as Israel's capital next week: official WASHINGTON (Reuters) - President Donald Trump is likely to announce next week that the United States recognizes Jerusalem as Israel s capital, a senior administration officia"
434,11859,0.6706231147644002,1,1,"Timeline: Trump questions then honors ""one China"" policy (Reuters) - U.S. President Donald Trump agreed to honor the longstanding “one China” policy in a phone call with Chinese President Xi Jinping, a major diplomatic boost for Beijing which brooks ","Trump changes tack, backs 'one China' policy in call with Xi BEIJING/WASHINGTON (Reuters) - U.S. President Donald Trump changed tack and agreed to honor the “one China” policy during a phone call with China’s leader Xi Jinping, a major diplomatic boo"
2319,345,0.6695462027358555,1,1,"Exclusive: African leaders wanted Mugabe, an ""embarrassment"", to go - Zimbabwe intelligence JOHANNESBURG (Reuters) - African leaders were embarrassed by Zimbabwean President Robert Mugabe and already encouraging him to step down before the army began","Zimbabwe's Mugabe, coup chief meet with smiles and handshakes HARARE (Reuters) - A smiling President Robert Mugabe was pictured shaking hands with Zimbabwe s military chief a day after the army seized power, throwing confusion over predictions that t"
750,7327,0.6690544120288651,1,1,"Factbox: Trump on Twitter (July 26) - U.S. Military, Transgender individuals The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reute","Factbox: Trump on Twitter (July 25) - Jeff Sessions, ObamaCare, trade deal The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters"
1150,10485,0.6686708236918627,1,1,"U.S., North Korea clash at U.N. forum over nuclear weapons GENEVA (Reuters) - North Korea and the United States clashed at a U.N. forum on Tuesday over their military intentions towards one another, with Pyongyang s envoy declaring it would  never  p",Trump: 'Sad day' for North Korea if U.S. takes military action WASHINGTON/BEIJING (Reuters) - U.S. President Donald Trump said on Thursday he would prefer not to use military action against North Korea to counter its nuclear and missile threat but th
356,13599,0.6682510638814948,1,1,Austrian far-right leader says has ruled out Brexit-style vote VIENNA (Reuters) - The Austrian far-right Freedom Party (FPO) has agreed to rule out a referendum on Austria leaving the European Union as part of a coalition deal with conservatives led ,"Austrian conservative Kurz and far right to hold coalition talks VIENNA (Reuters) - Austrian conservative leader Sebastian Kurz will hold coalition talks with the far-right Freedom Party (FPO), both sides said on Tuesday, bringing the anti-immigratio"
1373,2044,0.6680721856349805,0,0,"PRESIDENT TRUMP Blasts Phony Climate Change Crybabies: “I Was Elected to Represent the Citizens of Pittsburgh, Not Paris” [VIDEO] With his decision to withdraw from the Paris climate agreement, President Trump just gave the #ResistTrump crowd a new r",Pittsburgh Mayor Slaps Trump Down For Using Pittsburgh As A Reason To Destroy The Planet The mayor of Pittsburgh had a few choice words for Donald Trump after he used the city as a reason to abandon the Paris Climate Agreement. I was elected to repre
2324,18958,0.6667913614091148,1,1,"Myanmar urges Rohingya Muslims to help hunt insurgents amid deadly violence COX S BAZAR, Bangladesh/YANGON (Reuters) - Myanmar urged Muslims in the troubled northwest to cooperate in the search for insurgents, whose coordinated attacks on security po","Nearly 400 die as Myanmar army steps up crackdown on Rohingya militants COX S BAZAR, Bangladesh (Reuters) - Nearly 400 people have died in fighting that has rocked Myanmar s northwest for a week, new official data show, making it probably the deadlie"
1089,9883,0.6661488807398653,1,1,"Senate Democrats to force vote on FCC net neutrality repeal WASHINGTON (Reuters) - The top U.S. Senate Democrat said on Friday he would force a vote on the Federal Communications Commission’s decision to repeal landmark net neutrality rules, but the ",FCC chief plans to ditch U.S. 'net neutrality' rules WASHINGTON (Reuters) - The head of the U.S. Federal Communications Commission unveiled plans on Tuesday to repeal landmark 2015 rules that prohibited internet service providers from impeding consum
1923,2680,0.6660523819067157,0,0,BREAKING: NAACP Stages Major Sit-In At Office Of Trump Pick For Attorney General A sit-in staged by the NAACP is currently underway at the office of Sen. Jeff Sessions in protest of Donald Trump s decision to nominate him as U.S. Attorney General des,Trump Chooses Racist Anti-Gay Alabama Senator Jeff Sessions For Attorney General Donald Trump just selected a racist homophobe as the nation s leading law enforcement officer.Alabama Senator Jeff Sessions is a lifetime bigot who viciously joined his 
2823,13731,0.665500735049881,1,1,"Northern Ireland must leave EU on same terms as rest of UK, DUP leader Foster says BELFAST (Reuters) - The leader of the Northern Irish party which props up Prime Minister Theresa May s minority government said the province must leave the European Un","DUP says Northern Ireland will leave EU on same terms as rest of UK BELFAST (Reuters) - The head of the Democratic Unionist Party said on Monday Northern Ireland would leave the EU on the same terms as the rest of the United Kingdom, rebuffing a sugg"
3154,7369,0.6651266876030099,0,0,"Trump EXPLODES, Attacks Jill Stein Over ‘Ridiculous Recount’ That Could Change Election Results (TWEET) Despite the fact that many election experts have been hoping that the 2016 election results would be examined, Democratic candidate Hillary Clinto",‘Losers’: Kellyanne Conway Responds To Clinton Campaign Joining Recount Efforts Officials in Wisconsin are preparing to conduct a full statewide recount of the votes from the 2016 election after a request was filed by Jill Stein and she s pledged to 
939,19340,0.6648562558347002,1,1,"Spain withdraws international arrest warrant for former Catalan leader MADRID (Reuters) - Spain s Supreme Court on Tuesday withdrew an international arrest warrant for Catalonia s former leader, now in self-imposed exile in Belgium after an illegal i","Former Catalan leader says to stay in Belgium for time being BRUSSELS (Reuters) - Former Catalan leader Carles Puigdemont, facing arrest in Spain for organising an illegal independence referendum in October, said on Tuesday he would stay in Belgium f"
2141,5042,0.6645520109869754,1,1,Brazilian prosecutors want Lula absolved in corruption case SAO PAULO (Reuters) - Former Brazilian President Luiz Inacio Lula da Silva should be cleared of any wrongdoing in one of several corruption cases pending against him in federal court due to ,Ex-minister accuses former Brazil President Lula of accepting bribes BRASILIA (Reuters) - The former finance minister under Brazil s Luiz Inacio Lula da Silva on Wednesday accused the ex-president of receiving bribes from contractor Odebrecht [ODBES.
561,14708,0.6644119816485469,1,1,"Short on boots and backing, West Africa force faces uphill battle SEVARE, Mali (Reuters) - Snipers from a new West African force lie prone on a rooftop in central Mali, scanning the horizon for Islamist militants who have infiltrated this sparsely po","G5 Sahel launches military operation in African scrublands DAKAR (Reuters) - A long-awaited multi-national military force in Africa s Sahel region has begun operations to counter escalating Islamist insurgencies, participants in the joint effort said"
3624,12169,0.6642323061149866,1,1,"French army charter plane crashes in Ivory Coast, four Moldovans killed ABIDJAN (Reuters) - Four Moldovan citizens were killed and two others were injured on Saturday when a cargo plane chartered by the French military crashed into the sea near the a",Four Moldovans killed in Ivory Coast plane crash: security minister ABIDJAN (Reuters) - Four Moldovan nationals were killed and two others were injured when a propeller-engine cargo plane crashed into the sea near the international airport in Ivory C
